Timestamp,Household_ID,Temperature,Energy_Price,HVAC,Refrigerator,Water_Heater,Dishwasher,Washing_Machine,Dryer,EV_Charger,Lighting,Total_Consumption,PV_Generation,Net_Consumption,Grid_Carbon_Intensity,Weather_Condition,Battery_Capacity,Battery_Power,Battery_SOC,Battery_Charge,Battery_Discharge,Grid_Import,Grid_Export,Energy_Cost,Carbon_Emissions,Temperature_Setpoint,Temperature_Deviation,Comfort_Utility
2023-12-16 06:00:00,74,7.2,0.09,1.38,0.16,1.89,0.0,1.17,0.0,0.0,0.46,5.06,0.0,5.06,254.91,Clear,10.0,5.0,0.17,0.0,0.0,4.22,0.0,0.4,1.07,21.0,13.7,0.13
2023-12-16 07:00:00,59,7.3,0.14,1.44,0.15,2.65,0.0,0.78,0.0,0.0,0.41,5.430000000000001,0.0,5.430000000000001,251.06,Windy,10.0,5.0,0.17,0.0,0.0,3.93,0.0,0.55,0.98,21.0,13.6,0.13
2023-12-16 08:00:00,25,4.4,0.14,1.89,0.17,2.73,0.0,1.11,0.0,0.0,0.45,6.3500000000000005,0.99,5.36,234.29,Windy,10.0,5.0,0.17,0.0,0.0,3.39,0.0,0.48,0.79,21.0,16.5,0.03
2023-12-16 09:00:00,44,9.7,0.14,1.18,0.17,2.94,0.0,0.9,0.0,0.0,0.0,5.19,1.8,3.3900000000000006,223.52,Windy,10.0,5.0,0.17,0.0,0.0,1.51,0.0,0.21,0.33,21.0,11.2,0.35
2023-12-16 10:00:00,34,14.2,0.09,0.49,0.16,1.12,0.0,0.7,0.0,0.0,0.0,2.4699999999999998,2.48,1.8099999999999998,222.05,Clear,10.0,5.0,0.35,1.82,0.0,0.0,0.0,0.0,0.0,21.0,6.7,0.83
2023-12-16 11:00:00,64,1.9,0.09,1.57,0.15,0.61,0.0,0.0,0.0,0.0,0.0,2.33,3.16,0.21999999999999997,210.48,Rainy,10.0,5.0,0.46,1.05,0.0,0.0,0.0,0.0,0.0,21.0,19.0,0.01
2023-12-16 12:00:00,17,0.0,0.09,1.98,0.15,1.0,0.99,0.63,0.0,0.0,0.0,4.75,2.8,2.4000000000000004,194.74,Cloudy,10.0,5.0,0.5,0.45,0.0,0.0,0.0,0.0,0.0,21.0,20.9,0.0
2023-12-16 13:00:00,76,7.6,0.09,1.17,0.18,0.72,0.91,1.12,0.0,0.0,0.0,4.1,3.06,2.6099999999999994,176.31,Cloudy,10.0,5.0,0.66,1.57,0.0,0.0,0.0,0.0,0.0,21.0,13.3,0.15
2023-12-16 14:00:00,83,9.2,0.09,0.97,0.18,1.17,1.07,0.81,0.0,0.0,0.0,4.199999999999999,3.68,2.9299999999999993,165.09,Cloudy,10.0,5.0,0.9,2.41,0.0,0.0,0.0,0.0,0.0,21.0,11.7,0.29
2023-12-16 15:00:00,35,4.9,0.09,1.78,0.17,1.04,0.0,0.75,0.0,0.0,0.0,3.74,2.49,1.94,165.29,Windy,10.0,5.0,0.97,0.69,0.0,0.0,0.0,0.0,0.0,21.0,16.0,0.04
2023-12-16 16:00:00,96,10.5,0.09,0.73,0.15,0.8,0.0,0.95,0.0,0.0,0.0,2.63,2.44,1.56,159.58,Rainy,10.0,5.0,1.0,1.37,0.0,0.0,0.0,0.0,0.0,21.0,10.4,0.44
2023-12-16 17:00:00,12,4.2,0.09,1.31,0.16,2.5,0.0,1.14,0.0,0.0,0.0,5.109999999999999,1.46,3.6499999999999995,157.93,Rainy,10.0,5.0,1.0,0.0,0.0,0.34,0.0,0.03,0.05,21.0,16.7,0.03
2023-12-16 18:00:00,16,6.6,0.14,1.13,0.18,1.89,0.93,0.61,0.0,0.0,0.75,5.49,0.84,1.3200000000000003,146.1,Rainy,10.0,5.0,0.66,0.0,3.33,0.0,0.0,0.0,0.0,21.0,14.3,0.1
2023-12-16 19:00:00,63,0.7,0.14,2.3,0.17,1.88,0.95,0.74,0.0,0.0,0.73,6.77,0.0,2.2699999999999996,154.77,Windy,10.0,5.0,0.21,0.0,4.5,0.0,0.0,0.0,0.0,21.0,20.2,0.0
2023-12-16 20:00:00,20,0.4,0.14,1.96,0.15,2.32,0.85,1.05,0.0,0.0,0.8,7.129999999999999,0.0,4.979999999999999,161.45,Cloudy,10.0,5.0,0.0,0.0,2.15,3.71,0.0,0.52,0.59,21.0,20.5,0.0
2023-12-16 21:00:00,49,6.7,0.14,1.25,0.15,2.82,1.1,1.11,0.0,0.0,0.86,7.290000000000001,0.0,7.290000000000001,169.77,Cloudy,10.0,5.0,0.0,0.0,0.0,4.12,0.0,0.58,0.7,21.0,14.2,0.1
2023-12-16 22:00:00,68,3.5,0.09,1.59,0.15,3.19,0.0,0.88,0.0,0.0,0.8,6.609999999999999,0.0,6.609999999999999,171.91,Cloudy,10.0,5.0,0.0,0.0,0.0,4.44,0.0,0.42,0.76,21.0,17.4,0.02
2023-12-16 23:00:00,80,5.8,0.09,1.16,0.16,1.19,0.0,1.19,0.0,7.0,0.9,11.6,0.0,11.6,186.44,Rainy,10.0,5.0,0.0,0.0,0.0,9.52,0.0,0.9,1.77,21.0,15.1,0.07
2023-12-17 00:00:00,92,4.6,0.09,1.81,0.17,0.52,0.0,0.99,0.0,0.0,0.16,3.6500000000000004,0.0,3.6500000000000004,207.57,Windy,10.0,5.0,0.0,0.0,0.0,1.98,0.0,0.18,0.41,21.0,16.3,0.04
2023-12-17 01:00:00,41,2.4,0.09,2.1,0.19,1.04,0.0,0.69,0.0,0.0,0.17,4.1899999999999995,0.0,4.1899999999999995,206.04,Windy,10.0,5.0,0.0,0.0,0.0,2.28,0.0,0.21,0.47,21.0,18.5,0.01
2023-12-17 02:00:00,67,6.7,0.09,1.12,0.18,1.18,0.0,1.18,0.0,0.0,0.14,3.8000000000000003,0.0,3.8000000000000003,214.61,Rainy,10.0,5.0,0.0,0.0,0.0,1.73,0.0,0.16,0.37,21.0,14.2,0.1
2023-12-17 03:00:00,50,5.3,0.09,1.44,0.18,1.02,0.0,1.15,0.0,0.0,0.18,3.9699999999999998,0.0,3.9699999999999998,230.43,Cloudy,10.0,5.0,0.0,0.0,0.0,1.97,0.0,0.18,0.45,21.0,15.6,0.05
2023-12-17 04:00:00,67,6.8,0.09,1.28,0.16,0.8,0.0,0.0,2.06,0.0,0.15,4.450000000000001,0.0,4.450000000000001,240.4,Cloudy,10.0,5.0,0.0,0.0,0.0,1.74,0.0,0.16,0.41,21.0,14.1,0.1
2023-12-17 05:00:00,42,0.6,0.09,1.68,0.15,3.29,0.0,0.94,0.0,7.0,0.18,13.24,0.0,13.24,244.61,Rainy,10.0,5.0,0.0,0.0,0.0,9.45,0.0,0.9,2.31,21.0,20.3,0.0
2023-12-17 06:00:00,75,5.9,0.09,1.64,0.15,2.28,0.0,0.66,0.0,0.0,0.46,5.1899999999999995,0.0,5.1899999999999995,253.03,Windy,10.0,5.0,0.0,0.0,0.0,4.57,0.0,0.43,1.15,21.0,15.0,0.07
2023-12-17 07:00:00,22,-0.1,0.14,1.75,0.16,3.15,0.0,1.11,0.0,0.0,0.39,6.56,0.0,6.56,239.71,Rainy,10.0,5.0,0.0,0.0,0.0,5.24,0.0,0.74,1.25,21.0,21.1,0.0
2023-12-17 08:00:00,1,6.9,0.14,1.27,0.15,2.44,0.0,0.96,0.0,0.0,0.49,5.3100000000000005,1.05,4.260000000000001,234.26,Cloudy,10.0,5.0,0.0,0.0,0.0,3.41,0.0,0.48,0.79,21.0,14.0,0.11
2023-12-17 09:00:00,87,8.9,0.14,1.15,0.15,3.12,0.0,1.17,0.0,0.0,0.0,5.59,1.78,3.8099999999999996,235.09,Clear,10.0,5.0,0.0,0.0,0.0,1.72,0.0,0.24,0.4,21.0,12.0,0.26
2023-12-17 10:00:00,29,2.2,0.09,2.11,0.15,0.65,0.0,1.18,0.0,0.0,0.0,4.09,2.9,2.01,232.76,Windy,10.0,5.0,0.08,0.82,0.0,0.0,0.0,0.0,0.0,21.0,18.7,0.01
2023-12-17 11:00:00,51,4.5,0.09,1.84,0.18,1.11,0.0,0.99,0.0,0.0,0.0,4.12,2.86,1.7600000000000002,220.43,Windy,10.0,5.0,0.13,0.5,0.0,0.0,0.0,0.0,0.0,21.0,16.4,0.03
2023-12-17 12:00:00,68,-1.4,0.09,2.37,0.16,1.07,0.99,1.02,2.5,0.0,0.0,8.110000000000001,3.51,4.600000000000001,191.15,Clear,10.0,5.0,0.13,0.0,0.0,1.51,0.0,0.14,0.29,21.0,22.4,0.0
2023-12-17 13:00:00,31,5.0,0.09,1.31,0.18,0.97,1.37,1.06,0.0,0.0,0.0,4.890000000000001,4.02,3.050000000000001,193.68,Rainy,10.0,5.0,0.35,2.18,0.0,0.0,0.0,0.0,0.0,21.0,15.9,0.04
2023-12-17 14:00:00,66,0.0,0.09,1.75,0.17,0.57,0.81,0.79,0.0,0.0,0.0,4.09,3.91,1.7199999999999998,180.25,Rainy,10.0,5.0,0.5,1.54,0.0,0.0,0.0,0.0,0.0,21.0,20.9,0.0
2023-12-17 15:00:00,20,6.2,0.09,1.62,0.19,0.84,0.0,0.9,0.0,0.0,0.0,3.55,2.99,1.8899999999999997,152.92,Windy,10.0,5.0,0.63,1.33,0.0,0.0,0.0,0.0,0.0,21.0,14.7,0.08
2023-12-17 16:00:00,69,4.2,0.09,1.33,0.18,0.61,0.0,0.61,0.0,0.0,0.0,2.73,2.2,0.8799999999999998,157.92,Rainy,10.0,5.0,0.67,0.35,0.0,0.0,0.0,0.0,0.0,21.0,16.7,0.03
2023-12-17 17:00:00,80,8.8,0.09,1.12,0.17,3.48,0.0,0.7,0.0,0.0,0.0,5.47,1.92,4.16,153.53,Clear,10.0,5.0,0.73,0.61,0.0,0.0,0.0,0.0,0.0,21.0,12.1,0.25
2023-12-17 18:00:00,63,6.2,0.14,1.32,0.16,3.21,1.15,0.97,0.0,0.0,0.78,7.59,1.06,3.3599999999999994,149.43,Cloudy,10.0,5.0,0.42,0.0,3.17,0.0,0.0,0.0,0.0,21.0,14.7,0.08
2023-12-17 19:00:00,8,7.2,0.14,1.24,0.15,1.93,1.15,0.64,0.0,0.0,0.66,5.77,0.0,1.8599999999999994,148.83,Cloudy,10.0,5.0,0.02,0.0,3.91,0.0,0.0,0.0,0.0,21.0,13.7,0.13
2023-12-17 20:00:00,76,4.2,0.14,1.53,0.19,2.97,1.4,0.68,0.0,0.0,0.73,7.5,0.0,7.5,158.08,Cloudy,10.0,5.0,0.02,0.0,0.0,4.34,0.0,0.62,0.68,21.0,16.7,0.03
2023-12-17 21:00:00,97,7.9,0.14,0.97,0.19,2.37,1.46,0.93,0.0,0.0,0.69,6.609999999999999,0.0,6.609999999999999,159.86,Rainy,10.0,5.0,0.02,0.0,0.0,3.68,0.0,0.52,0.58,21.0,13.0,0.18
2023-12-17 22:00:00,94,3.5,0.09,1.59,0.18,3.32,1.2,0.7,0.0,0.0,0.89,7.88,0.0,7.88,170.22,Cloudy,10.0,5.0,0.02,0.0,0.0,5.92,0.0,0.56,1.0,21.0,17.4,0.02
2023-12-17 23:00:00,86,9.5,0.09,0.83,0.18,0.74,0.0,0.79,0.0,0.0,0.87,3.41,0.0,3.41,191.79,Rainy,10.0,5.0,0.02,0.0,0.0,2.1,0.0,0.2,0.4,21.0,11.4,0.32
2023-12-18 00:00:00,50,-1.3,0.09,2.36,0.19,0.89,0.0,0.0,0.0,0.0,0.24,3.6799999999999997,0.0,3.6799999999999997,207.19,Clear,10.0,5.0,0.02,0.0,0.0,2.8,0.0,0.26,0.58,21.0,22.3,0.0
2023-12-18 01:00:00,2,7.3,0.09,1.16,0.19,0.56,0.0,0.88,0.0,7.0,0.15,9.94,0.0,9.94,215.84,Cloudy,10.0,5.0,0.02,0.0,0.0,8.64,0.0,0.82,1.86,21.0,13.6,0.14
2023-12-18 02:00:00,11,3.2,0.09,1.48,0.19,0.72,0.0,1.09,0.0,0.0,0.21,3.6899999999999995,0.0,3.6899999999999995,224.36,Rainy,10.0,5.0,0.02,0.0,0.0,2.26,0.0,0.21,0.5,21.0,17.7,0.02
2023-12-18 03:00:00,19,6.9,0.09,1.09,0.15,0.82,0.0,0.86,0.0,0.0,0.16,3.08,0.0,3.08,229.87,Rainy,10.0,5.0,0.02,0.0,0.0,1.69,0.0,0.16,0.38,21.0,14.0,0.11
2023-12-18 04:00:00,72,8.0,0.09,1.01,0.18,0.54,0.0,0.99,0.0,0.0,0.23,2.9499999999999997,0.0,2.9499999999999997,234.77,Rainy,10.0,5.0,0.02,0.0,0.0,1.69,0.0,0.16,0.39,21.0,12.9,0.18
2023-12-18 05:00:00,12,5.5,0.09,1.65,0.16,2.0,0.0,0.0,0.0,7.0,0.13,10.94,0.0,10.94,241.96,Windy,10.0,5.0,0.02,0.0,0.0,8.8,0.0,0.84,2.12,21.0,15.4,0.06
2023-12-18 06:00:00,54,12.9,0.09,0.68,0.19,1.98,0.0,0.0,0.0,0.0,0.51,3.3600000000000003,0.0,3.3600000000000003,246.77,Windy,10.0,5.0,0.02,0.0,0.0,3.52,0.0,0.33,0.87,21.0,8.0,0.72
2023-12-18 07:00:00,54,5.6,0.14,1.26,0.17,2.38,0.0,1.17,0.0,0.0,0.47,5.449999999999999,0.0,5.449999999999999,247.12,Rainy,10.0,5.0,0.02,0.0,0.0,4.45,0.0,0.63,1.1,21.0,15.3,0.06
2023-12-18 08:00:00,21,9.5,0.14,1.12,0.18,2.35,0.0,1.07,0.0,0.0,0.42,5.140000000000001,1.02,4.120000000000001,233.75,Windy,10.0,5.0,0.02,0.0,0.0,2.98,0.0,0.42,0.69,21.0,11.4,0.32
2023-12-18 09:00:00,84,5.3,0.14,1.21,0.18,2.88,0.0,1.05,0.0,0.0,0.0,5.319999999999999,1.56,3.7599999999999993,240.01,Rainy,10.0,5.0,0.02,0.0,0.0,2.32,0.0,0.33,0.55,21.0,15.6,0.05
2023-12-18 10:00:00,53,3.1,0.09,1.48,0.18,0.76,0.0,0.69,0.0,0.0,0.0,3.11,2.58,0.5699999999999998,230.58,Rainy,10.0,5.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,21.0,17.8,0.01
2023-12-18 11:00:00,41,5.1,0.09,1.73,0.15,1.08,0.0,0.74,2.5,0.0,0.0,6.2,2.73,3.47,211.52,Windy,10.0,5.0,0.03,0.0,0.0,1.5,0.0,0.14,0.31,21.0,15.8,0.05
2023-12-18 12:00:00,56,3.9,0.09,1.9,0.19,0.62,1.32,0.77,0.0,0.0,0.0,4.800000000000001,3.36,2.380000000000001,191.02,Windy,10.0,5.0,0.12,0.94,0.0,0.0,0.0,0.0,0.0,21.0,17.0,0.02
2023-12-18 13:00:00,87,7.2,0.09,1.1,0.18,0.64,1.31,1.05,2.5,0.0,0.0,6.78,3.15,3.6300000000000003,185.87,Rainy,10.0,5.0,0.12,0.0,0.0,0.92,0.0,0.08,0.17,21.0,13.7,0.13
2023-12-18 14:00:00,26,5.1,0.09,1.56,0.18,0.79,1.48,0.91,0.0,0.0,0.0,4.92,3.8,3.18,168.84,Clear,10.0,5.0,0.33,2.06,0.0,0.0,0.0,0.0,0.0,21.0,15.8,0.05
2023-12-18 15:00:00,50,6.3,0.09,1.13,0.15,0.72,0.0,0.83,0.0,0.0,0.0,2.8299999999999996,2.69,1.2599999999999998,168.93,Rainy,10.0,5.0,0.44,1.12,0.0,0.0,0.0,0.0,0.0,21.0,14.6,0.08
2023-12-18 16:00:00,23,0.9,0.09,2.14,0.19,0.73,0.0,1.01,0.0,0.0,0.0,4.07,2.5,1.7200000000000002,149.99,Clear,10.0,5.0,0.46,0.15,0.0,0.0,0.0,0.0,0.0,21.0,20.0,0.0
2023-12-18 17:00:00,32,3.3,0.09,1.61,0.16,2.82,0.0,0.92,0.0,0.0,0.0,5.51,1.75,3.76,151.35,Cloudy,10.0,5.0,0.46,0.0,0.0,0.2,0.0,0.01,0.03,21.0,17.6,0.02
2023-12-18 18:00:00,1,2.0,0.14,1.8,0.19,2.33,1.41,0.96,0.0,0.0,0.68,7.37,0.99,2.58,150.99,Cloudy,10.0,5.0,0.08,0.0,3.8,0.0,0.0,0.0,0.0,21.0,18.9,0.01
2023-12-18 19:00:00,9,10.4,0.14,0.75,0.19,2.66,1.2,0.86,0.0,0.0,0.78,6.44,0.0,6.44,152.14,Rainy,10.0,5.0,0.08,0.0,0.0,3.51,0.0,0.5,0.53,21.0,10.5,0.43
2023-12-18 20:00:00,12,8.0,0.14,1.1,0.19,2.3,1.48,1.09,0.0,0.0,0.8,6.96,0.0,6.96,154.89,Cloudy,10.0,5.0,0.08,0.0,0.0,4.17,0.0,0.59,0.64,21.0,12.9,0.18
2023-12-18 21:00:00,51,6.1,0.14,1.48,0.19,3.28,1.18,0.78,0.0,0.0,0.7,7.609999999999999,0.0,7.609999999999999,173.45,Clear,10.0,5.0,0.08,0.0,0.0,4.33,0.0,0.62,0.75,21.0,14.8,0.08
2023-12-18 22:00:00,74,6.6,0.09,1.12,0.17,3.04,0.0,0.61,0.0,0.0,0.73,5.67,0.0,5.67,174.86,Rainy,10.0,5.0,0.08,0.0,0.0,3.89,0.0,0.37,0.68,21.0,14.3,0.1
2023-12-18 23:00:00,76,6.7,0.09,1.5,0.17,0.74,0.0,0.82,0.0,0.0,0.83,4.06,0.0,4.06,176.37,Windy,10.0,5.0,0.08,0.0,0.0,2.37,0.0,0.22,0.41,21.0,14.2,0.1
2023-12-19 00:00:00,72,5.4,0.09,1.75,0.16,1.16,0.0,0.0,0.0,0.0,0.2,3.27,0.0,3.27,192.21,Windy,10.0,5.0,0.08,0.0,0.0,1.96,0.0,0.18,0.37,21.0,15.5,0.06
2023-12-19 01:00:00,49,4.3,0.09,1.37,0.15,0.96,0.0,0.77,0.0,0.0,0.17,3.42,0.0,3.42,220.89,Rainy,10.0,5.0,0.08,0.0,0.0,2.04,0.0,0.19,0.45,21.0,16.6,0.03
2023-12-19 02:00:00,62,1.4,0.09,2.28,0.18,1.17,0.0,0.73,0.0,0.0,0.19,4.55,0.0,4.55,221.46,Windy,10.0,5.0,0.08,0.0,0.0,2.45,0.0,0.23,0.54,21.0,19.5,0.0
2023-12-19 03:00:00,61,3.5,0.09,1.39,0.18,1.0,0.0,0.75,0.0,0.0,0.14,3.46,0.0,3.46,225.69,Rainy,10.0,5.0,0.08,0.0,0.0,2.07,0.0,0.19,0.46,21.0,17.4,0.02
2023-12-19 04:00:00,37,10.4,0.09,0.82,0.16,1.01,0.0,0.77,0.0,0.0,0.24,3.0,0.0,3.0,240.45,Cloudy,10.0,5.0,0.08,0.0,0.0,1.32,0.0,0.12,0.31,21.0,10.5,0.43
2023-12-19 05:00:00,6,2.9,0.09,1.9,0.15,3.37,0.0,0.96,0.0,0.0,0.18,6.56,0.0,6.56,246.62,Clear,10.0,5.0,0.08,0.0,0.0,2.24,0.0,0.21,0.55,21.0,18.0,0.01
2023-12-19 06:00:00,31,6.3,0.09,1.28,0.16,2.14,0.0,1.03,0.0,0.0,0.4,5.010000000000001,0.0,5.010000000000001,242.21,Cloudy,10.0,5.0,0.08,0.0,0.0,4.31,0.0,0.41,1.04,21.0,14.6,0.08
2023-12-19 07:00:00,72,5.4,0.14,1.26,0.15,2.59,0.0,0.69,0.0,0.0,0.51,5.199999999999999,0.0,5.199999999999999,246.68,Rainy,10.0,5.0,0.08,0.0,0.0,4.53,0.0,0.65,1.11,21.0,15.5,0.05
2023-12-19 08:00:00,72,0.0,0.14,2.19,0.17,2.45,0.0,0.0,0.0,0.0,0.4,5.210000000000001,0.84,4.370000000000001,252.54,Clear,10.0,5.0,0.08,0.0,0.0,4.07,0.0,0.58,1.02,21.0,20.9,0.0
2023-12-19 09:00:00,82,4.8,0.14,1.3,0.16,2.93,0.0,1.1,0.0,0.0,0.0,5.49,1.83,3.66,226.73,Rainy,10.0,5.0,0.08,0.0,0.0,2.33,0.0,0.33,0.52,21.0,16.1,0.04
2023-12-19 10:00:00,73,6.4,0.09,1.58,0.15,0.91,0.0,0.64,0.0,0.0,0.0,3.2800000000000002,2.86,1.6900000000000004,231.34,Windy,10.0,5.0,0.2,1.27,0.0,0.0,0.0,0.0,0.0,21.0,14.5,0.09
2023-12-19 11:00:00,6,6.4,0.09,1.18,0.16,1.01,0.0,0.0,0.0,0.0,0.0,2.3499999999999996,3.0,0.6999999999999997,203.61,Rainy,10.0,5.0,0.34,1.35,0.0,0.0,0.0,0.0,0.0,21.0,14.5,0.09
2023-12-19 12:00:00,70,6.0,0.09,1.62,0.17,1.01,1.02,0.82,0.0,0.0,0.0,4.64,3.43,2.9899999999999993,209.01,Windy,10.0,5.0,0.52,1.78,0.0,0.0,0.0,0.0,0.0,21.0,14.9,0.07
2023-12-19 13:00:00,14,6.3,0.09,1.17,0.19,0.88,0.8,0.84,0.0,0.0,0.0,3.88,3.66,2.2199999999999998,186.94,Rainy,10.0,5.0,0.72,2.0,0.0,0.0,0.0,0.0,0.0,21.0,14.6,0.08
2023-12-19 14:00:00,12,2.7,0.09,1.86,0.18,0.95,1.5,0.64,0.0,0.0,0.0,5.13,2.95,3.07,182.17,Clear,10.0,5.0,0.81,0.89,0.0,0.0,0.0,0.0,0.0,21.0,18.2,0.01
2023-12-19 15:00:00,71,7.3,0.09,1.22,0.16,0.76,0.0,1.2,0.0,0.0,0.0,3.34,2.61,1.81,156.1,Cloudy,10.0,5.0,0.92,1.08,0.0,0.0,0.0,0.0,0.0,21.0,13.6,0.13
2023-12-19 16:00:00,97,9.6,0.09,0.97,0.17,0.57,0.0,1.01,0.0,0.0,0.0,2.7199999999999998,2.91,1.4599999999999995,164.51,Cloudy,10.0,5.0,1.0,1.65,0.0,0.0,0.0,0.0,0.0,21.0,11.3,0.33
2023-12-19 17:00:00,8,4.5,0.09,1.32,0.16,2.07,0.0,0.77,0.0,0.0,0.0,4.32,1.93,2.5000000000000004,159.3,Rainy,10.0,5.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,21.0,16.4,0.03
2023-12-19 18:00:00,84,6.0,0.14,1.36,0.17,2.13,1.09,1.14,0.0,0.0,0.71,6.6,0.94,2.46,154.52,Cloudy,10.0,5.0,0.67,0.0,3.2,0.0,0.0,0.0,0.0,21.0,14.9,0.07
2023-12-19 19:00:00,91,0.0,0.14,2.36,0.16,2.2,1.21,0.91,0.0,0.0,0.65,7.490000000000001,0.0,2.7600000000000007,150.12,Windy,10.0,5.0,0.2,0.0,4.73,0.0,0.0,0.0,0.0,21.0,20.9,0.0
2023-12-19 20:00:00,86,1.4,0.14,1.79,0.17,2.34,1.09,0.9,0.0,0.0,0.9,7.19,0.0,5.140000000000001,153.37,Cloudy,10.0,5.0,0.0,0.0,2.05,2.53,0.0,0.36,0.38,21.0,19.5,0.0
2023-12-19 21:00:00,15,10.8,0.14,0.87,0.16,3.38,1.36,0.79,0.0,0.0,0.69,7.25,0.0,7.25,172.4,Clear,10.0,5.0,0.0,0.0,0.0,3.67,0.0,0.52,0.63,21.0,10.1,0.47
2023-12-19 22:00:00,63,5.2,0.09,1.58,0.16,2.78,0.0,0.77,0.0,0.0,0.86,6.1499999999999995,0.0,6.1499999999999995,181.26,Clear,10.0,5.0,0.0,0.0,0.0,4.34,0.0,0.41,0.78,21.0,15.7,0.05
2023-12-19 23:00:00,39,6.7,0.09,1.15,0.19,0.89,0.0,0.81,0.0,0.0,0.71,3.75,0.0,3.75,196.5,Rainy,10.0,5.0,0.0,0.0,0.0,2.35,0.0,0.22,0.46,21.0,14.2,0.1
2023-12-20 00:00:00,9,3.5,0.09,1.74,0.15,0.97,0.0,1.18,0.0,0.0,0.17,4.21,0.0,4.21,203.62,Clear,10.0,5.0,0.0,0.0,0.0,2.07,0.0,0.19,0.42,21.0,17.4,0.02
2023-12-20 01:00:00,20,9.5,0.09,0.85,0.15,1.02,0.0,0.7,0.0,0.0,0.25,2.9699999999999998,0.0,2.9699999999999998,213.45,Rainy,10.0,5.0,0.0,0.0,0.0,1.47,0.0,0.14,0.31,21.0,11.4,0.32
2023-12-20 02:00:00,83,4.4,0.09,1.82,0.17,1.07,0.0,0.74,0.0,0.0,0.15,3.9499999999999997,0.0,3.9499999999999997,223.92,Windy,10.0,5.0,0.0,0.0,0.0,1.98,0.0,0.19,0.44,21.0,16.5,0.03
2023-12-20 03:00:00,64,6.2,0.09,1.43,0.17,0.8,0.0,1.18,0.0,0.0,0.21,3.79,0.0,3.79,237.7,Clear,10.0,5.0,0.0,0.0,0.0,1.82,0.0,0.17,0.43,21.0,14.7,0.08
2023-12-20 04:00:00,63,5.5,0.09,1.74,0.17,0.74,0.0,0.85,0.0,0.0,0.24,3.74,0.0,3.74,252.13,Windy,10.0,5.0,0.0,0.0,0.0,2.01,0.0,0.19,0.5,21.0,15.4,0.06
2023-12-20 05:00:00,76,1.6,0.09,2.23,0.17,3.25,0.0,0.98,0.0,0.0,0.21,6.840000000000001,0.0,6.840000000000001,250.81,Windy,10.0,5.0,0.0,0.0,0.0,2.42,0.0,0.23,0.6,21.0,19.3,0.0
2023-12-20 06:00:00,58,7.8,0.09,1.34,0.16,2.56,0.0,1.03,0.0,0.0,0.5,5.590000000000001,0.0,5.590000000000001,245.67,Windy,10.0,5.0,0.0,0.0,0.0,4.31,0.0,0.41,1.06,21.0,13.1,0.17
2023-12-20 07:00:00,46,4.5,0.14,1.32,0.16,1.93,0.0,0.84,0.0,0.0,0.47,4.72,0.0,4.72,245.14,Rainy,10.0,5.0,0.0,0.0,0.0,4.35,0.0,0.62,1.06,21.0,16.4,0.03
2023-12-20 08:00:00,13,8.4,0.14,1.21,0.19,1.87,0.0,0.83,0.0,0.0,0.49,4.59,1.09,3.5,249.0,Clear,10.0,5.0,0.0,0.0,0.0,2.94,0.0,0.42,0.73,21.0,12.5,0.21
2023-12-20 09:00:00,10,1.3,0.14,2.08,0.15,2.88,0.0,0.76,0.0,0.0,0.0,5.869999999999999,2.12,3.749999999999999,243.98,Clear,10.0,5.0,0.0,0.0,0.0,2.56,0.0,0.37,0.62,21.0,19.6,0.0
2023-12-20 10:00:00,78,0.0,0.09,1.96,0.19,0.88,0.0,1.18,0.0,0.0,0.0,4.21,3.06,1.83,228.02,Cloudy,10.0,5.0,0.06,0.68,0.0,0.0,0.0,0.0,0.0,21.0,20.9,0.0
2023-12-20 11:00:00,6,7.3,0.09,1.48,0.17,1.09,0.0,0.73,0.0,0.0,0.0,3.47,3.49,1.44,212.18,Windy,10.0,5.0,0.21,1.46,0.0,0.0,0.0,0.0,0.0,21.0,13.6,0.13
2023-12-20 12:00:00,43,6.0,0.09,1.62,0.16,0.76,1.18,1.06,0.0,0.0,0.0,4.779999999999999,2.95,3.1399999999999992,202.61,Windy,10.0,5.0,0.34,1.31,0.0,0.0,0.0,0.0,0.0,21.0,14.9,0.07
2023-12-20 13:00:00,46,6.1,0.09,1.35,0.15,1.12,1.29,0.0,2.5,0.0,0.0,6.41,3.44,2.97,181.75,Cloudy,10.0,5.0,0.34,0.0,0.0,0.72,0.0,0.06,0.13,21.0,14.8,0.08
2023-12-20 14:00:00,48,5.8,0.09,1.19,0.17,0.61,1.35,1.17,0.0,0.0,0.0,4.49,3.31,2.8200000000000003,178.93,Rainy,10.0,5.0,0.51,1.64,0.0,0.0,0.0,0.0,0.0,21.0,15.1,0.07
2023-12-20 15:00:00,22,8.5,0.09,1.27,0.15,1.16,0.0,1.13,0.0,0.0,0.0,3.71,3.24,1.8999999999999997,159.04,Windy,10.0,5.0,0.65,1.43,0.0,0.0,0.0,0.0,0.0,21.0,12.4,0.22
2023-12-20 16:00:00,99,1.1,0.09,1.64,0.19,0.67,0.0,0.62,0.0,0.0,0.0,3.12,3.05,0.8600000000000003,149.54,Rainy,10.0,5.0,0.73,0.79,0.0,0.0,0.0,0.0,0.0,21.0,19.8,0.0
